web-scraper-order,web-scraper-start-url,vetements_enfants,vetements_enfants-href,type_clothes,price,address,image_link-src
"1732712331-720","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Robe enfants","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfants-2456218","Robe enfants","10 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3663325_uploaded_image1_1650536012.jpg"
"1732712337-721","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Robes","https://sn.coinafrique.com/annonce/vetements-enfants/robes-2458370","Robes","10 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3663325_uploaded_image1_1650536012.jpg"
"1732712345-722","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements  enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2460853","Vêtements  enfant","10 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732712352-723","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2461460","Vêtements enfant","7 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732712359-724","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements  enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2461597","Vêtements  enfant","7 500 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg"
"1732712367-725","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements  enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2469028","Vêtements  enfant","10 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732712375-726","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements  pour bébé","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-bebe-2469036","Vêtements  pour bébé","10 000 CFA","HLM, Dakar, Sénégal",""
"1732712382-727","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Robes enfants","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-2471047","Robes enfants","10 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3663325_uploaded_image1_1650536012.jpg"
"1732712389-728","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Robes enfants","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-2471587","Robes enfants","7 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4223425_uploaded_image3_1684581867.jpeg"
"1732712395-729","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble enfants","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-2474321","Ensemble enfants","20 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3899030_uploaded_image1_1664501471.jpg"
"1732712402-730","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Robe   enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2474774","Robe   enfant","7 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4686597_uploaded_image1_1712843301.jpg"
"1732712409-731","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Robes pour enfants","https://sn.coinafrique.com/annonce/vetements-enfants/robes-pour-enfants-2474793","Robes pour enfants","7 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4686597_uploaded_image1_1712843301.jpg"
"1732712415-732","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Robe  enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2474908","Robe  enfant","7 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4686597_uploaded_image1_1712843301.jpg"
"1732712422-733","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2478222","Vêtements enfant","12 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732712428-734","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Robe de princesse","https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2482674","Robe de princesse","7 500 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2377738_uploaded_image1_1593627059.jpg"
"1732712435-735","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2483310","Vêtements enfants","4 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1732712442-736","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2483311","Vêtements enfants","4 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1732712448-737","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2483313","Vêtements enfants","4 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1732712455-738","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Veste africaine","https://sn.coinafrique.com/annonce/vetements-enfants/veste-africaine-2484591","Veste africaine","12 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2488144_uploaded_image1_1595852520.jpg"
"1732712461-739","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble enfants","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-2485185","Ensemble enfants","20 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3899030_uploaded_image1_1664501471.jpg"
"1732712468-740","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2485283","Ensemble enfant","20 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3899030_uploaded_image1_1664501471.jpg"
"1732712474-741","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble Enfants","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-2485300","Ensemble Enfants","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3899030_uploaded_image1_1664501471.jpg"
"1732712481-742","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Robe pour enfants","https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-enfants-2485385","Robe pour enfants","7 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4686597_uploaded_image1_1712843301.jpg"
"1732712488-743","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensembles enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensembles-enfant-2485396","Ensembles enfant","20 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3899030_uploaded_image1_1664501471.jpg"
"1732712494-744","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble enfants","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-2485870","Ensemble enfants","20 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3899030_uploaded_image1_1664501471.jpg"
"1732712501-745","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble enfants","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-2485908","Ensemble enfants","20 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3899030_uploaded_image1_1664501471.jpg"
"1732712507-746","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble Enfants","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-2485966","Ensemble Enfants","20 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3899030_uploaded_image1_1664501471.jpg"
"1732712514-747","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2485978","Ensemble enfant","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3899030_uploaded_image1_1664501471.jpg"
"1732712520-748","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2486029","Ensemble enfant","20 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3899030_uploaded_image1_1664501471.jpg"
"1732712527-749","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble enfant","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2486047","Ensemble enfant","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3899030_uploaded_image1_1664501471.jpg"
"1732712533-750","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble  bébé","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-2486671","Ensemble  bébé","3 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2732121_uploaded_image1_1604324288.jpg"
"1732712540-751","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble coton bébé","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-coton-bebe-2486676","Ensemble coton bébé","3 500 CFA","Dakar, Sénégal",""
"1732712546-752","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble coton bébé","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-coton-bebe-2486678","Ensemble coton bébé","3 500 CFA","Dakar, Sénégal",""
"1732712553-753","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements bébé","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2486689","Vêtements bébé","1 300 CFA","Dakar, Sénégal",""
"1732712559-754","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble fille","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-fille-2486698","Ensemble fille","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4623255_uploaded_image2_1709484828.jpeg"
"1732712566-755","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble short fille","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-fille-2486699","Ensemble short fille","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2538023_uploaded_image1_1597258278.jpg"
"1732712572-756","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble short fille","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-fille-2486701","Ensemble short fille","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2538023_uploaded_image1_1597258278.jpg"
"1732712579-757","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Serviette de bains","https://sn.coinafrique.com/annonce/vetements-enfants/serviette-de-bains-2486708","Serviette de bains","2 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4861240_uploaded_image1_1721949203.jpg"
"1732712586-758","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2488144","Vêtements enfants","12 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732712592-759","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Veste africaine","https://sn.coinafrique.com/annonce/vetements-enfants/veste-africaine-2490006","Veste africaine","12 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2488144_uploaded_image1_1595852520.jpg"
"1732712599-760","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble pantalon court","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pantalon-court-2492350","Ensemble pantalon court","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2492350_uploaded_image1_1595948379.jpg"
"1732712606-761","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble pantalon court","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pantalon-court-2492355","Ensemble pantalon court","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2492350_uploaded_image1_1595948379.jpg"
"1732712612-762","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble short jean","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-jean-2492364","Ensemble short jean","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2492364_uploaded_image1_1595948610.jpg"
"1732712621-763","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Couvre bébé +20 pièces habits","https://sn.coinafrique.com/annonce/vetements-enfants/couvre-bebe-20-pieces-habits-2495080","Couvre bébé +20 pièces habits","30 000 CFA","Sicap Liberté, Dakar, Sénégal",""
"1732712628-764","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2512713","Vêtements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732712638-765","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements  enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2512722","Vêtements  enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732712646-766","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2512725","Vêtements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732712652-767","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2512730","Vêtements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732712659-768","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vetements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2512733","Vetements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732712665-769","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2512739","Vêtements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732712672-770","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2525970","Vêtements enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1732712679-771","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2525974","Vêtements enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1732712686-772","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Slip enfants","https://sn.coinafrique.com/annonce/vetements-enfants/slip-enfants-2527169","Slip enfants","3 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2527176_uploaded_image1_1596983400.jpg"
"1732712692-773","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Slip enfant","https://sn.coinafrique.com/annonce/vetements-enfants/slip-enfant-2527176","Slip enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2527176_uploaded_image1_1596983400.jpg"
"1732712699-774","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Bonnets de tête pour enfants","https://sn.coinafrique.com/annonce/vetements-enfants/bonnets-de-tete-pour-enfants-2530456","Bonnets de tête pour enfants","2 500 CFA","Dieuppeul-Derklé, Dakar, Sénégal",""
"1732712708-775","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble short + débardeur bébé","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-debardeur-bebe-2537778","Ensemble short + débardeur bébé","2 500 CFA","Dakar, Sénégal",""
"1732712715-776","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble short - t-shirt bébé","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-t-shirt-bebe-2537870","Ensemble short - t-shirt bébé","1 500 CFA","Dakar, Sénégal",""
"1732712722-777","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble short - débardeur  bébé","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-debardeur-bebe-2537884","Ensemble short - débardeur  bébé","2 000 CFA","Dakar, Sénégal",""
"1732712729-778","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble short - lacoste bébé","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-lacoste-bebe-2537892","Ensemble short - lacoste bébé","4 000 CFA","Dakar, Sénégal",""
"1732712736-779","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble short - t-shirt bébé","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-t-shirt-bebe-2537901","Ensemble short - t-shirt bébé","1 500 CFA","Dakar, Sénégal",""
"1732712743-780","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble short - t-shirt bébé","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-short-t-shirt-bebe-2537913","Ensemble short - t-shirt bébé","1 500 CFA","Dakar, Sénégal",""
"1732712750-781","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Body bébé - débardeur - t-shirt","https://sn.coinafrique.com/annonce/vetements-enfants/body-bebe-debardeur-t-shirt-2537930","Body bébé - débardeur - t-shirt","2 000 CFA","Dakar, Sénégal",""
"1732712756-782","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble bas - robe fille","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bas-robe-fille-2537979","Ensemble bas - robe fille","3 500 CFA","Dakar, Sénégal",""
"1732712764-783","https://sn.coinafrique.com/categorie/vetements-enfants?page=12","Ensemble chemise - short fille","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-chemise-short-fille-2538023","Ensemble chemise - short fille","6 000 CFA","Dakar, Sénégal",""
"1732712787-784","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Barboteuses fille - garçon","https://sn.coinafrique.com/annonce/vetements-enfants/barboteuses-fille-garcon-2538073","Barboteuses fille - garçon","4 000 CFA","Dakar, Sénégal",""
"1732712794-785","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements bébé","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2542568","Vêtements bébé","6 000 CFA","Yoff, Dakar, Sénégal",""
"1732712800-786","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Caleçon enfant","https://sn.coinafrique.com/annonce/vetements-enfants/calecon-enfant-2543074","Caleçon enfant","7 000 CFA","Patte d'Oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3620389_uploaded_image3_1648043635.jpeg"
"1732712807-787","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2543140","Vêtement enfant","9 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732712813-788","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2543149","Vêtement enfant","9 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732712820-789","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2543160","Vêtement enfant","12 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732712827-790","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtement enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2543170","Vêtement enfant","12 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732712833-791","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe coton fille / 2 pièces","https://sn.coinafrique.com/annonce/vetements-enfants/robe-coton-fille-2-pieces-2550779","Robe coton fille / 2 pièces","3 000 CFA","HLM, Dakar, Sénégal",""
"1732712840-792","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Ensemble bébé","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-2550783","Ensemble bébé","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2743223_uploaded_image1_1604671783.jpg"
"1732712847-793","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2554116","Vêtements enfants","10 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732712853-794","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2554146","Vêtements enfants","12 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1732712860-795","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements Enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2566079","Vêtements Enfant","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1732712866-796","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2566343","Vêtements enfant","3 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1732712873-797","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Ensembles t-shirt & short casquettes","https://sn.coinafrique.com/annonce/vetements-enfants/ensembles-t-shirt-et-short-casquettes-2574025","Ensembles t-shirt & short casquettes","16 000 CFA","Dakar, Sénégal",""
"1732712880-798","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Pantalon Jean","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-jean-2576138","Pantalon Jean","6 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4405127_uploaded_image1_1696582094.jpg"
"1732712886-799","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe  bébé","https://sn.coinafrique.com/annonce/vetements-enfants/robe-bebe-2576480","Robe  bébé","3 500 CFA","Ouakam, Dakar, Sénégal",""
"1732712893-800","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Chemise","https://sn.coinafrique.com/annonce/vetements-enfants/chemise-2576496","Chemise","5 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2576496_uploaded_image1_1598396141.jpg"
"1732712900-801","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Chaussettes","https://sn.coinafrique.com/annonce/vetements-enfants/chaussettes-2579587","Chaussettes","750 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3546633_uploaded_image1_1643655713.jpg"
"1732712906-802","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Chemise","https://sn.coinafrique.com/annonce/vetements-enfants/chemise-2580779","Chemise","5 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2576496_uploaded_image1_1598396141.jpg"
"1732712913-803","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements  enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2584569","Vêtements  enfants","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1732712919-804","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Robe en wax","https://sn.coinafrique.com/annonce/vetements-enfants/robe-en-wax-2584760","Robe en wax","4 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2720039_uploaded_image1_1603744479.jpg"
"1732712926-805","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements de friperie","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-de-friperie-2589235","Vêtements de friperie","Prix sur demande","Dakar, Sénégal",""
"1732712933-806","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Friperie bébé","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-bebe-2589301","Friperie bébé","1 000 CFA","Ouakam, Dakar, Sénégal",""
"1732712939-807","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Boxer enfant","https://sn.coinafrique.com/annonce/vetements-enfants/boxer-enfant-2597317","Boxer enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3848809_uploaded_image1_1661581124.jpg"
"1732712946-808","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2599887","Vêtements enfant","4 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1732712957-809","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements Friperie","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-2601355","Vêtements Friperie","1 500 CFA","Colobane, Dakar, Sénégal",""
"1732712963-810","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2601672","Vêtements enfant","2 500 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732712970-811","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements friperie pour enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-pour-enfants-2603703","Vêtements friperie pour enfants","2 000 CFA","Colobane, Dakar, Sénégal",""
"1732712976-812","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements friperie pour enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-pour-enfants-2603705","Vêtements friperie pour enfants","2 500 CFA","Colobane, Dakar, Sénégal",""
"1732712983-813","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements friperie pour enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-pour-enfants-2603708","Vêtements friperie pour enfants","6 000 CFA","Colobane, Dakar, Sénégal",""
"1732712989-814","https://sn.coinafrique.com/categorie/vetements-enfants?page=11","Vêtements friperie pour enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-pour-enfants-2603709","Vêtements friperie pour enfants","2 000 CFA","Colobane, Dakar, Sénégal",""
