type_shoes,price,address,image_link-src
Chaussures hommes,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5041529_uploaded_image1_1731493422.jpg
Baskets homme,,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4986975_uploaded_image1_1728568504.jpg
Chaussures Homme,,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4714232_uploaded_image1_1714237572.jpg
Sandales Nike,,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2624638_uploaded_image1_1600079327.jpg
Chaussures   homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5041529_uploaded_image1_1731493422.jpg
Baskets homme,,"Geule Tapée, Dakar, Sénégal",https://images.coinafrique.com/thumb_3697569_uploaded_image1_1652662363.jpg
Babouches homme,,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_2628015_uploaded_image1_1600183777.jpg
Chaussures homme,,"Guédiawaye, Sam Notaire (Guédiawaye), Sénégal",https://images.coinafrique.com/thumb_2628079_uploaded_image2_1600184984.jpeg
Chaussures   homme,,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_4874373_uploaded_image1_1722641400.jpg
Chaussures homme,,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4986975_uploaded_image1_1728568504.jpg
Sandales,,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5051848_uploaded_image1_1732034006.jpg
Chaussures Lebron 17,,"Geule Tapée, Dakar, Sénégal",https://images.coinafrique.com/thumb_2628916_uploaded_image1_1600209738.jpg
Chaussures mixtes,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5039601_uploaded_image1_1731406979.jpg
Baskets Nike Air,,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5061569_uploaded_image1_1732572616.jpg
Baskets  homme,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5040993_uploaded_image1_1731455106.jpg
Baskets homme,,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4986975_uploaded_image1_1728568504.jpg
Chaussures Training,,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3791535_uploaded_image1_1658278013.jpg
Chaussures homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5041529_uploaded_image1_1731493422.jpg
Chaussures homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2631715_uploaded_image1_1600303215.jpg
Mocassins en cuir,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4827692_uploaded_image1_1720187683.jpg
Mocassins homme,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4872505_uploaded_image1_1722556069.jpg
Baskets femmes et hommes,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4977826_uploaded_image1_1728078771.jpg
Baskets Homme,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5040993_uploaded_image1_1731455106.jpg
Chaussures homme,,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4852556_uploaded_image1_1721485420.jpg
Baskets Adidas Topaga,,"Geule Tapée, Dakar, Sénégal",https://images.coinafrique.com/thumb_2633749_uploaded_image1_1600370555.jpg
Baskets Adidas,,"Geule Tapée, Dakar, Sénégal",https://images.coinafrique.com/thumb_3450110_uploaded_image1_1637624685.jpg
Chaussures Sebago,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3948035_uploaded_image1_1667469250.jpg
Tennis Pull&Bear,,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2638650_uploaded_image1_1600556858.jpg
Mocassins Clarks,,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2638689_uploaded_image1_1600559378.jpg
Chaussures classes,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4870670_uploaded_image1_1722495900.jpg
Crampons,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3836748_uploaded_image1_1660867507.jpg
Baskets Yeezy 700 V3,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4124310_uploaded_image1_1678211795.jpg
Baskets Alexander Mcqueen,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3415002_uploaded_image1_1635805326.jpg
Nike 270,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2982567_uploaded_image1_1614785598.jpg
Baskets Adidas Yeezy 350,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2639439_uploaded_image1_1600606567.jpg
Baskets Nike - Jordan,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4123199_uploaded_image1_1678152338.jpg
Baskets Alexander McQueen homme,,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2639527_uploaded_image1_1600608451.jpg
Chaussures homme,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5040993_uploaded_image1_1731455106.jpg
Chaussures Nike Zoom,,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2639963_uploaded_image1_1600623682.jpg
Baskets Air Force One,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2639966_uploaded_image1_1600623784.jpg
Chaussures Air Force One,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2639968_uploaded_image1_1600623858.jpg
Baskets Air Nike 270,,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2639972_uploaded_image1_1600623935.jpg
Baskets Nike Zoom,,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_2639975_uploaded_image1_1600623997.jpg
Chaussures Nike Air Force One,,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2639979_uploaded_image1_1600624080.jpg
Chaussures Zara,,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_2640118_uploaded_image1_1600629638.jpg
Chaussures Versace two chainz,,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2640436_uploaded_image1_1600644566.jpg
Chaussures hommes,,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4986975_uploaded_image1_1728568504.jpg
Chaussures homme,,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5026875_uploaded_image1_1730750195.jpg
Chaussures locales,,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_2642622_uploaded_image1_1600719545.jpg
Chaussures en cuir,,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4335168_uploaded_image1_1692036947.jpg
Baskets Air Jordan,,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3719047_uploaded_image1_1654006164.jpg
Baskets Nike Air Force One,,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3421912_uploaded_image1_1636078702.jpg
Chaussures Nike,,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4220343_uploaded_image1_1684364916.jpg
Chaussures   homme,,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5053446_uploaded_image1_1732115969.49.jpeg
Sandales homme,,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4723857_uploaded_image1_1714743142.jpg
Baskets homme,,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4982916_uploaded_image1_1728392811.jpg
Sandales homme,,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4723857_uploaded_image1_1714743142.jpg
Baskets Jordan 1 Low,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3725048_uploaded_image1_1654260458.jpg
Baskets Nike Homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4370818_uploaded_image1_1694340921.jpg
Chaussures Air 270,,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2647785_uploaded_image1_1600900533.jpg
Baskets Nike Zoom,,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2883444_uploaded_image1_1610373705.jpg
Chaussures Air force one,,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2883660_uploaded_image1_1610380508.jpg
Baskets Dior,,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5061576_uploaded_image1_1732572845.jpg
Baskets Puma RX Toys Homme,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2647976_uploaded_image1_1600910355.jpg
Baskets  homme,,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4986975_uploaded_image1_1728568504.jpg
Chaussures homme,,"Guédiawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3232016_uploaded_image1_1626430768.jpg
Chaussures  homme,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4705168_uploaded_image1_1713797424.jpg
Mocassin Homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4855187_uploaded_image1_1721654881.jpg
Chaussures homme,,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4996689_uploaded_image1_1729081529.jpg
Chaussures homme - femme,,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4175973_uploaded_image1_1681428689.jpg
Chaussures homme,,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5041561_uploaded_image1_1731494431.jpg
Sandales homme,,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2785669_uploaded_image1_1606269764.jpg
Baskets Nike Jordan One,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2654898_uploaded_image1_1601217096.jpg
Baskets Alexander Mqueen,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2654902_uploaded_image1_1601217259.jpg
Basket - casquette - portefeuille - ceinture,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2655344_uploaded_image1_1601236809.jpg
Chaussures en cuir Homme & Femme,,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2656659_uploaded_image1_1601298032.jpg
Mocassins marocains,,"Geule Tapée, Dakar, Sénégal",https://images.coinafrique.com/thumb_2657532_uploaded_image1_1601322711.jpg
Mocassins homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4855187_uploaded_image1_1721654881.jpg
Chaussures Homme,,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_4757270_uploaded_image1_1716420097.jpg
Chaussures   homme,,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5041561_uploaded_image1_1731494431.jpg
Baskets homme,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4779998_uploaded_image1_1717548690.jpg
Chaussures homme,,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4714232_uploaded_image1_1714237572.jpg
Chaussures homme,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5040993_uploaded_image1_1731455106.jpg
Baskets Nike Air Jordan homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2665162_uploaded_image1_1601593646.jpg
Chaussures Homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5041529_uploaded_image1_1731493422.jpg
Wallabees clark’s,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4198227_uploaded_image1_1683023337.jpg
Chaussures Homme,,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_4714232_uploaded_image1_1714237572.jpg
Chaussures hommes - femmes,,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4175973_uploaded_image1_1681428689.jpg
Baskets  Homme,,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4185088_uploaded_image1_1682028837.jpg
Nu-pieds Adidas,,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_2680557_uploaded_image1_1602165879.jpg
Chaussures Homme,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4705168_uploaded_image1_1713797424.jpg
Chaussures homme,,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5026875_uploaded_image1_1730750195.jpg
Baskets Nike Air Max 720,,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2681077_uploaded_image1_1602177175.jpg
Chaussures hommes,,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5026875_uploaded_image1_1730750195.jpg
Mocassins homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4855187_uploaded_image1_1721654881.jpg
Chaussures homme,,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4753346_uploaded_image1_1716223408.jpg
Baskets Nike Air Max 270,,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2685941_uploaded_image1_1602361579.jpg
Chaussures Homme,,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_4356367_uploaded_image1_1693409190.jpg
Chaussures Hommes - Femmes,,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4175973_uploaded_image1_1681428689.jpg
Chaussures All star,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4402037_uploaded_image1_1696414379.jpg
Chaussures Homme,,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5019768_uploaded_image1_1730385463.jpg
Baskets Nike Dunk,,Sénégal,https://images.coinafrique.com/thumb_2689229_uploaded_image1_1602508082.jpg
Baskets All star Dior,,Sénégal,https://images.coinafrique.com/thumb_2689235_uploaded_image1_1602508177.jpg
Baskets Air Jordan 4,,Sénégal,https://images.coinafrique.com/thumb_2689239_uploaded_image1_1602508255.jpg
Baskets Balanciaga,,Sénégal,https://images.coinafrique.com/thumb_2689251_uploaded_image1_1602508449.jpg
Baskets Adidas,,Sénégal,https://images.coinafrique.com/thumb_2689270_uploaded_image1_1602508848.jpg
Baskets Air Jordan One,,Sénégal,https://images.coinafrique.com/thumb_2689537_uploaded_image1_1602514040.jpg
Chaussures 100% cuir,,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_2894654_uploaded_image1_1610809549.jpg
Chaussures de ville en cuir,,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_2894654_uploaded_image1_1610809549.jpg
Baskets Homme,,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_4356367_uploaded_image1_1693409190.jpg
Baskets Reebok Homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2692301_uploaded_image1_1602607038.jpg
Chaussures   homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5041529_uploaded_image1_1731493422.jpg
Mocassins homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4855187_uploaded_image1_1721654881.jpg
Chaussures Homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5041529_uploaded_image1_1731493422.jpg
Mocassins homme,,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3572994_uploaded_image1_1645190754.jpg
Chaussures Levis,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2692826_uploaded_image3_1602622776.jpeg
Sandales Nike,,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_4421801_uploaded_image1_1697638918.jpg
Baskets Nike Air Zoom,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2697260_uploaded_image1_1602777092.jpg
Blouson et chaussures,,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_2698911_uploaded_image1_1602849947.jpg
Chaussures   homme,,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5019768_uploaded_image1_1730385463.jpg
Chaussures   homme,,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_4733126_uploaded_image1_1715186287.jpg
Baskets Homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5041529_uploaded_image1_1731493422.jpg
Basket,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5061569_uploaded_image1_1732572616.jpg
Chaussures Timberland,,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3632790_uploaded_image1_1648830343.jpg
Chaussures de ville,,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4937110_uploaded_image1_1725972971.jpg
Chaussures homme - femme,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4977826_uploaded_image1_1728078771.jpg
Baskets Air Jordan 1,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3647753_uploaded_image1_1649618038.jpg
Chaussures hommes & femmes,,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2864780_uploaded_image1_1609616904.jpg
Chaussures Adidas Super Star,,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_2705856_uploaded_image1_1603137992.jpg
Baskets Nike Air Jordan One,,"Diamniadio, Sénégal",https://images.coinafrique.com/thumb_2705860_uploaded_image1_1603138110.jpg
Baskets homme,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4779998_uploaded_image1_1717548690.jpg
Baskets homme,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4779998_uploaded_image1_1717548690.jpg
Chaussures Wallabees Homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3205537_uploaded_image1_1625275345.jpg
Baskets Nike,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5061569_uploaded_image1_1732572616.jpg
Baskets Nike homme,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3247897_uploaded_image1_1627416859.jpg
Baskets Adidas,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3243376_uploaded_image1_1627145402.jpg
Baskets Nike Homme,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3901226_uploaded_image1_1664637274.jpg
Baskets Puma Future,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2709550_uploaded_image1_1603284031.jpg
Chaussures mixtes,700.0,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4195768_uploaded_image1_1682863074.jpg
Chaussures homme,,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5040993_uploaded_image1_1731455106.jpg
Baskets homme,,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5037972_uploaded_image1_1731325427.jpg
Chaussures Clarks homme,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2712688_uploaded_image1_1603399740.jpg
Baskets Fashion,,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2712703_uploaded_image1_1603400491.jpg
Baskets Jordan,,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5034410_uploaded_image1_1731091587.jpg
Chaussures Homme,,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5053446_uploaded_image1_1732115969.49.jpeg
Chaussures de ville,,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4256409_uploaded_image1_1686750653.jpg
Chaussures Sebago,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3948035_uploaded_image1_1667469250.jpg
Chaussures homme,,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_4796829_uploaded_image1_1718468698.jpg
Chaussures homme,,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_4796829_uploaded_image1_1718468698.jpg
Chaussures Nike,,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_4796829_uploaded_image1_1718468698.jpg
Baskets Nike Air Force 1,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4118656_uploaded_image1_1677859411.jpg
Chaussures Puma,,"Geule Tapée, Dakar, Sénégal",https://images.coinafrique.com/thumb_2715020_uploaded_image1_1603500577.jpg
Chaussures New Balance,,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2715238_uploaded_image1_1603527206.jpg
Baskets Nike,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5061569_uploaded_image1_1732572616.jpg
Chaussures de ville,,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_2894654_uploaded_image1_1610809549.jpg
Chaussures Jordan en daim cuir,,"Geule Tapée, Dakar, Sénégal",https://images.coinafrique.com/thumb_2716663_uploaded_image1_1603586857.jpg
Chaussures sneakers homme,,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2716777_uploaded_image1_1603609907.jpg
Baskets Nike,,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5061569_uploaded_image1_1732572616.jpg
Chaussures mixtes,,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_2716873_uploaded_image1_1603616822.jpg
Mocassins en cuir,,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3481154_uploaded_image1_1639340036.jpg
Mocassins daim,,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_2717806_uploaded_image1_1603652582.jpg
Chaussures Sebago,,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_2717841_uploaded_image1_1603653647.jpg
Baskets homme,,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4986975_uploaded_image1_1728568504.jpg
Baskets Jordan,,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4977259_uploaded_image1_1728054862.jpg
Chaussures Yeezy,,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4396843_uploaded_image1_1696095404.jpg
Baskets Jordan 4 rétro,,"Geule Tapée, Dakar, Sénégal",https://images.coinafrique.com/thumb_2722871_uploaded_image1_1603877015.jpg
Mocassins homme,,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4130424_uploaded_image1_1678564334.jpg
Mocassins en cuir,,"Guédiawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2723845_uploaded_image1_1603904371.jpg
Mocassins homme,,"Guédiawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2723845_uploaded_image1_1603904371.jpg
Mocassin Homme,,"Guédiawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2723845_uploaded_image1_1603904371.jpg
Chaussures hommes - femmes,,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2864780_uploaded_image1_1609616904.jpg
Chaussures fermées,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4098294_uploaded_image1_1676597730.jpg
Chaussures homme,,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_4356367_uploaded_image1_1693409190.jpg
Chaussures Sneakers,,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2726254_uploaded_image1_1604041537.jpg
Chaussures Creeks,,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2726482_uploaded_image1_1604050888.jpg
Chaussures en cuir,,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_4833341_uploaded_image1_1720484788.jpg
Chaussures homme,,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5019768_uploaded_image1_1730385463.jpg
Baskets + Cartable + Lunettes,,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_2728680_uploaded_image1_1604168358.jpg
Chaussures hommes - femmes,,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2864780_uploaded_image1_1609616904.jpg
Yeezy Adidas,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4124310_uploaded_image1_1678211795.jpg
Baskets Nike720,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2729133_uploaded_image1_1604205196.jpg
Mocassins polo,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3035669_uploaded_image1_1617375688.jpg
Chaussures pour homme,,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5041561_uploaded_image1_1731494431.jpg
Chaussures classes,,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3658000_uploaded_image1_1650220704.jpg
Chaussures Homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5041529_uploaded_image1_1731493422.jpg
Mocassins homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4855187_uploaded_image1_1721654881.jpg
Chaussures   homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5041529_uploaded_image1_1731493422.jpg
Chaussures Alexander Mc Queen,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2732168_uploaded_image1_1604325367.jpg
Baskets Jordan Homme,,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_2732347_uploaded_image1_1604329511.jpg
Baskets Adidas,,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5035381_uploaded_image1_1731158223.jpg
Boots homme,,"Mermoz-Sacré-Cœur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4078911_uploaded_image1_1675449058.jpg
Chaussures hommes - femmes,,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2864780_uploaded_image1_1609616904.jpg
Sandales et babouches Homme,,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3630541_uploaded_image1_1648736818.jpg
Chaussures   homme,,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_4874373_uploaded_image1_1722641400.jpg
Baskets Jordan,,"Geule Tapée, Dakar, Sénégal",https://images.coinafrique.com/thumb_3064099_uploaded_image1_1618619806.jpg
Chaussures,,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5044140_uploaded_image1_1731603197.63.jpeg
Chaussures homme,,"Mermoz-Sacré-Cœur, Dakar, Sénégal",https://images.coinafrique.com/thumb_5041529_uploaded_image1_1731493422.jpg
Baskets mixtes,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3792093_uploaded_image1_1658319340.jpg
Chaussures Kastero,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2739133_uploaded_image1_1604532944.jpg
Chaussures Nike Air Force One,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4605900_uploaded_image1_1708586934.jpg
Chaussures homme,,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5019768_uploaded_image1_1730385463.jpg
Chaussures   homme,,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5041529_uploaded_image1_1731493422.jpg
Baskets Nike coupés,,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2817687_uploaded_image1_1607433317.jpg
Baskets Nike Air Max,,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_5061569_uploaded_image1_1732572616.jpg
Chaussures orthopédique Homme,,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2915684_uploaded_image1_1611775314.jpg
Chaussure de cérémonie,,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2741211_uploaded_image1_1604600213.jpg
Chaussures orthopédiques,,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4574224_uploaded_image2_1706844770.jpeg
Chaussures   homme,,"Gorée, Dakar, Sénégal",https://images.coinafrique.com/thumb_2918765_uploaded_image1_1611922697.jpg
Baskets homme,,"Gorée, Dakar, Sénégal",https://images.coinafrique.com/thumb_2942267_uploaded_image1_1612899664.jpg
Chaussures Homme,,"Gorée, Dakar, Sénégal",https://images.coinafrique.com/thumb_2918765_uploaded_image1_1611922697.jpg
Chaussures homme,,"Gorée, Dakar, Sénégal",https://images.coinafrique.com/thumb_2918765_uploaded_image1_1611922697.jpg
