type_shoes,price,adress,image_link
Chaussures,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4919068_uploaded_image1_1725059365.jpg
Chaussures,15000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4900569_uploaded_image1_1724018614.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4914404_uploaded_image1_1724798454.jpg
Chaussures,25000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4924131_uploaded_image1_1725318173.jpg
Chaussures,20000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4900556_uploaded_image1_1724017785.jpg
Chaussures,20000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4924139_uploaded_image1_1725318346.jpg
Chaussures,20000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4919038_uploaded_image1_1725058210.jpg
Chaussures,30000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4900548_uploaded_image1_1724017564.jpg
Chaussures,20000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4924127_uploaded_image1_1725318085.jpg
Chaussure,18000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4914352_uploaded_image1_1724797434.jpg
Chaussures,6000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4900522_uploaded_image1_1724016803.jpg
Chaussures,13500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4934550_uploaded_image1_1725833534.jpg
Chaussures,18000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945964_uploaded_image1_1726440018.jpg
Chaussures,18000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945956_uploaded_image1_1726439874.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4931908_uploaded_image1_1725659192.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4931913_uploaded_image1_1725659297.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945936_uploaded_image1_1726439318.jpg
Chaussures,18000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945933_uploaded_image1_1726439260.jpg
Chaussures,18000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945930_uploaded_image1_1726439207.jpg
Chaussures,18000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945921_uploaded_image1_1726438969.jpg
Chaussures,16000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945916_uploaded_image1_1726438729.jpg
Chaussures,18000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945913_uploaded_image1_1726438681.jpg
Chaussures,12000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945910_uploaded_image1_1726438601.jpg
Chaussures,15000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4908588_uploaded_image1_1724444016.jpg
Chaussures,10000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4908585_uploaded_image1_1724443967.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945888_uploaded_image1_1726437872.jpg
Chaussures,20000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4908579_uploaded_image1_1724443762.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4931866_uploaded_image1_1725656778.jpg
Jordan,50000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945830_uploaded_image1_1726436349.jpg
Chaussures,18000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4925737_uploaded_image1_1725390206.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4925744_uploaded_image1_1725390355.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4925748_uploaded_image1_1725390435.jpg
Chaussures,18000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4925732_uploaded_image1_1725390086.jpg
Chaussures,20000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4929976_uploaded_image1_1725563356.jpg
Chaussures,12000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4925739_uploaded_image1_1725390250.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4898166_uploaded_image1_1723851048.jpg
Chaussures,10000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4898164_uploaded_image1_1723850996.jpg
Chaussures,10000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4898159_uploaded_image1_1723850845.jpg
Chaussure,Prixsurdemande,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4942789_uploaded_image1_1726230205.jpg
Chaussures,25000,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_4942622_uploaded_image1_1726226309.jpg
Chaussures,16000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4894953_uploaded_image1_1723678469.jpg
Chaussures,18000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4894945_uploaded_image1_1723678253.jpg
Chaussures,18000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4894941_uploaded_image1_1723678193.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4894968_uploaded_image1_1723678832.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4894919_uploaded_image1_1723677594.jpg
Chaussures,12000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4894921_uploaded_image1_1723677635.jpg
Baskets,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4941222_uploaded_image1_1726154436.jpg
Baskets,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4941174_uploaded_image1_1726153448.jpg
Baskets,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4941155_uploaded_image1_1726153052.jpg
Chaussures,25000,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_4940854_uploaded_image1_1726144067.jpg
Chaussures,10000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4939943_uploaded_image1_1726092466.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4892719_uploaded_image1_1723575631.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4892696_uploaded_image1_1723574812.jpg
Baskets,20000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4938929_uploaded_image1_1726055147.jpg
Baskets,15000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4938922_uploaded_image1_1726054995.jpg
Chaussures,16000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4938907_uploaded_image1_1726054738.jpg
Chaussures,10000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4938024_uploaded_image1_1726007755.jpg
Baskets,11000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4937891_uploaded_image1_1726003104.jpg
Chaussure,25000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4937110_uploaded_image1_1725972971.jpg
Baskets,20000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4937100_uploaded_image1_1725972769.jpg
Chaussures,11000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4888996_uploaded_image1_1723402887.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4888995_uploaded_image1_1723402803.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4889039_uploaded_image1_1723403932.jpg
Chaussures,15000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4889009_uploaded_image1_1723403226.jpg
Baskets,18000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4935553_uploaded_image1_1725894003.jpg
Baskets,19000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_4933856_uploaded_image1_1725800633.jpg
Sandales,20000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4932549_uploaded_image1_1725710116.jpg
Chaussures,14500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4931442_uploaded_image1_1725636345.jpg
Sandales,10000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4931379_uploaded_image1_1725633931.jpg
Baskets,25000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4930602_uploaded_image1_1725607780.jpg
Baskets,30000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4930599_uploaded_image1_1725607496.jpg
Baskets,25000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4930598_uploaded_image1_1725607260.jpg
Crampon,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4883277_uploaded_image1_1723073164.jpg
Chaussures,18000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4883274_uploaded_image1_1723072927.jpg
Chaussures,20000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4883254_uploaded_image1_1723072236.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4883268_uploaded_image1_1723072597.jpg
Chaussures,15000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4928392_uploaded_image1_1725502945.jpg
Chaussures,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4928094_uploaded_image1_1725487457.jpg
Chaussures,20000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4879192_uploaded_image1_1722900023.jpg
Baskets,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4879178_uploaded_image1_1722899725.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4879181_uploaded_image1_1722899791.jpg
Chaussures,Prixsurdemande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4925891_uploaded_image1_1725395593.jpg
Chaussures,18000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4924784_uploaded_image1_1725361199.jpg
Chaussures,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4877353_uploaded_image1_1722812648.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4877343_uploaded_image1_1722812018.jpg
Chaussures,35000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4921260_uploaded_image2_1725193998.jpeg
Chaussures,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4874419_uploaded_image1_1722642190.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4874078_uploaded_image1_1722625160.jpg
Chaussures,14000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4919295_uploaded_image1_1725091300.jpg
Chaussures,13500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4872519_uploaded_image1_1722556547.jpg
Mocassin,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4872505_uploaded_image1_1722556069.jpg
Chaussures,20000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4870360_uploaded_image1_1722468643.jpg
Chaussures,10000,"Mariste, Dakar, Sénégal",https://images.coinafrique.com/thumb_4916143_uploaded_image1_1724891049.jpg
Chaussures,30000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4866847_uploaded_image1_1722296775.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4866843_uploaded_image1_1722296546.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4866851_uploaded_image1_1722296937.jpg
Chaussures,10000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4866835_uploaded_image1_1722296196.jpg
Chaussures,16000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4866837_uploaded_image1_1722296271.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4866832_uploaded_image1_1722296100.jpg
Chaussures,12000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4866830_uploaded_image1_1722296058.jpg
Chaussures,15000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4866821_uploaded_image1_1722295632.jpg
Chaussures,15000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4866820_uploaded_image1_1722295538.jpg
Sandales,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4914440_uploaded_image1_1724799584.jpg
Baskets,20000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4913716_uploaded_image1_1724770394.jpg
Baskets,25000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4913707_uploaded_image1_1724770184.jpg
Baskets,100000,"Sicap foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4911260_uploaded_image1_1724646551.jpg
Chaussures,15000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4909548_uploaded_image1_1724513157.jpg
Chaussures,20000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4861270_uploaded_image1_1721950584.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4861253_uploaded_image1_1721949712.jpg
Chaussures,25000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4861230_uploaded_image1_1721948970.jpg
Chaussures,20000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4861245_uploaded_image1_1721949367.jpg
Chaussures,1800,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4861242_uploaded_image1_1721949286.jpg
Chaussures,6000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4908748_uploaded_image1_1724453286.jpg
Sandales,8000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4905286_uploaded_image1_1724274033.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4856025_uploaded_image1_1721690513.jpg
Chaussures,17000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4903669_uploaded_image1_1724180918.jpg
Chaussures,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4854330_uploaded_image1_1721605672.jpg
Chaussures,10000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4854322_uploaded_image1_1721605330.jpg
Baskets,12000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4901744_uploaded_image1_1724083497.jpg
Chaussures,13000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_4901737_uploaded_image1_1724083293.jpg
Jordan,115000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4900111_uploaded_image1_1723994336.jpg
Paire,13500,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_4900058_uploaded_image1_1723992281.jpg
Tendance,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4899868_uploaded_image1_1723980106.jpg
Chaussure,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4899864_uploaded_image1_1723979996.jpg
Chaussures,40000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_4898972_uploaded_image1_1723902325.jpg
Sabot,7000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4853142_uploaded_image1_1721511694.jpg
Chaussures,25000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4849663_uploaded_image1_1721326916.jpg
Chaussures,20000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4849668_uploaded_image1_1721327011.jpg
Chaussures,12000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4849653_uploaded_image1_1721326812.jpg
Sandales,15000,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_4896669_uploaded_image1_1723768549.jpg
Sandales,15000,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_4896667_uploaded_image1_1723768344.jpg
Sandales,10000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4895077_uploaded_image1_1723685561.jpg
Sandales,16000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4891827_uploaded_image1_1723550513.jpg
Sneaker,45000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_4889434_uploaded_image1_1723427292.jpg
Nike,55000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4887462_uploaded_image1_1723301394.jpg
Jordane,40000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4887456_uploaded_image1_1723301163.jpg
New,35000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4887454_uploaded_image1_1723300969.jpg
Reebook,35000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4887450_uploaded_image1_1723300738.jpg
Disponible,4000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4887209_uploaded_image1_1723292587.jpg
Chaussure,12000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4885723_uploaded_image1_1723206978.jpg
Chaussures,20000,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_4883724_uploaded_image1_1723113543.jpg
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4883300_uploaded_image1_1723074262.jpg
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4883295_uploaded_image2_1723074152.jpeg
Chaussures,Prixsurdemande,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4883198_uploaded_image1_1723070410.jpg
Godasse,35000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4883126_uploaded_image1_1723067118.jpg
